Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Product_Name,Category,Sub_Category,Sales,Quantity,Discount,Profit,profit_pred,residuals
CA-2017-167899,2017-05-21,2017-05-26,Standard Class,JG-15805,John Grady,Corporate,United States,Auburn,New York,13021,East,FUR-FU-10004071,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,Furniture,Furnishings,520.05,5,0.0,72.807,66.52807599999988,-7.949273295254315
CA-2016-111682,2016-06-17,2016-06-18,First Class,TB-21055,Ted Butterfield,Consumer,United States,Quincy,Massachusetts,2169,East,FUR-CH-10003968,Novimex Turbo Task Chair,Furniture,Chairs,319.41,5,0.1,7.098,10.132045999999978,-28.219113529279625
CA-2016-111682,2016-06-17,2016-06-18,First Class,TB-21055,Ted Butterfield,Consumer,United States,Troy,New York,12180,East,FUR-CH-10003968,Novimex Turbo Task Chair,Furniture,Chairs,319.41,5,0.1,7.098,10.132045999999978,-28.219113529279625
CA-2017-152975,2017-09-14,2017-09-16,First Class,RB-19705,Roger Barcio,Home Office,United States,New York City,New York,10035,East,FUR-CH-10003298,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Furniture,Chairs,589.41,5,0.1,-6.549,-6.402529999999989,-57.46394735253313
CA-2017-152975,2017-09-14,2017-09-16,First Class,RB-19705,Roger Barcio,Home Office,United States,Houston,Texas,77070,Central,FUR-CH-10003298,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Furniture,Chairs,589.41,5,0.1,-6.549,-6.402529999999989,-57.46394735253313
CA-2015-161718,2015-12-04,2015-12-10,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Hempstead,New York,11550,East,FUR-CH-10002372,Office Star - Ergonomically Designed Knee Chair,Furniture,Chairs,364.41,5,0.1,8.098,15.194326999999982,-29.818752499821883
CA-2015-161718,2015-12-04,2015-12-10,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Fort Lauderdale,Florida,33311,South,FUR-CH-10002372,Office Star - Ergonomically Designed Knee Chair,Furniture,Chairs,364.41,5,0.1,8.098,15.194326999999982,-29.818752499821883
CA-2015-161718,2015-12-04,2015-12-10,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Columbia,Tennessee,38401,South,FUR-CH-10002372,Office Star - Ergonomically Designed Knee Chair,Furniture,Chairs,364.41,5,0.1,8.098,15.194326999999982,-29.818752499821883
CA-2015-161718,2015-12-04,2015-12-10,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Greeley,Colorado,80634,West,FUR-CH-10002372,Office Star - Ergonomically Designed Knee Chair,Furniture,Chairs,364.41,5,0.1,8.098,15.194326999999982,-29.818752499821883
CA-2015-161718,2015-12-04,2015-12-10,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Seattle,Washington,98105,West,FUR-CH-10002372,Office Star - Ergonomically Designed Knee Chair,Furniture,Chairs,364.41,5,0.1,8.098,15.194326999999982,-29.818752499821883
CA-2014-166891,2014-10-04,2014-10-06,First Class,CC-12220,Chris Cortes,Consumer,United States,New York City,New York,10024,East,FUR-CH-10003298,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Furniture,Chairs,589.41,5,0.1,-6.549,-6.402529999999989,-57.46394735253313
CA-2014-166891,2014-10-04,2014-10-06,First Class,CC-12220,Chris Cortes,Consumer,United States,La Porte,Indiana,46350,Central,FUR-CH-10003298,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Furniture,Chairs,589.41,5,0.1,-6.549,-6.402529999999989,-57.46394735253313
CA-2014-166891,2014-10-04,2014-10-06,First Class,CC-12220,Chris Cortes,Consumer,United States,San Antonio,Texas,78207,Central,FUR-CH-10003298,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Furniture,Chairs,589.41,5,0.1,-6.549,-6.402529999999989,-57.46394735253313
CA-2014-166891,2014-10-04,2014-10-06,First Class,CC-12220,Chris Cortes,Consumer,United States,Seattle,Washington,98103,West,FUR-CH-10003298,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Furniture,Chairs,589.41,5,0.1,-6.549,-6.402529999999989,-57.46394735253313
US-2016-146794,2016-09-26,2016-10-01,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Milwaukee,Wisconsin,53209,Central,FUR-BO-10004467,Bestar Classic Bookcase,Furniture,Bookcases,424.9575,5,0.15,19.998,19.998000000000033,-4.492448663361319
US-2016-146794,2016-09-26,2016-10-01,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Caldwell,Idaho,83605,West,FUR-BO-10004467,Bestar Classic Bookcase,Furniture,Bookcases,424.9575,5,0.15,19.998,19.998000000000033,-4.492448663361319
US-2016-146794,2016-09-26,2016-10-01,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Hesperia,California,92345,West,FUR-BO-10004467,Bestar Classic Bookcase,Furniture,Bookcases,424.9575,5,0.15,19.998,19.998000000000033,-4.492448663361319
US-2016-146794,2016-09-26,2016-10-01,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98103,West,FUR-BO-10004467,Bestar Classic Bookcase,Furniture,Bookcases,424.9575,5,0.15,19.998,19.998000000000033,-4.492448663361319
US-2016-146794,2016-09-26,2016-10-01,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98105,West,FUR-BO-10004467,Bestar Classic Bookcase,Furniture,Bookcases,424.9575,5,0.15,19.998,19.998000000000033,-4.492448663361319
CA-2017-130764,2017-10-27,2017-10-28,First Class,JO-15145,Jack O'Briant,Corporate,United States,Buffalo,New York,14215,East,FUR-BO-10003034,"O'Sullivan Elevations Bookcase, Cherry Finish",Furniture,Bookcases,556.665,5,0.15,6.549,6.54899999999999,-25.550158656976734
CA-2017-130764,2017-10-27,2017-10-28,First Class,JO-15145,Jack O'Briant,Corporate,United States,Franklin,Wisconsin,53132,Central,FUR-BO-10003034,"O'Sullivan Elevations Bookcase, Cherry Finish",Furniture,Bookcases,556.665,5,0.15,6.549,6.54899999999999,-25.550158656976734
CA-2017-130764,2017-10-27,2017-10-28,First Class,JO-15145,Jack O'Briant,Corporate,United States,Los Angeles,California,90008,West,FUR-BO-10003034,"O'Sullivan Elevations Bookcase, Cherry Finish",Furniture,Bookcases,556.665,5,0.15,6.549,6.54899999999999,-25.550158656976734
CA-2017-130764,2017-10-27,2017-10-28,First Class,JO-15145,Jack O'Briant,Corporate,United States,San Francisco,California,94110,West,FUR-BO-10003034,"O'Sullivan Elevations Bookcase, Cherry Finish",Furniture,Bookcases,556.665,5,0.15,6.549,6.54899999999999,-25.550158656976734
US-2016-108497,2016-06-14,2016-06-14,Same Day,MH-17290,Marc Harrigan,Home Office,United States,Philadelphia,Pennsylvania,19140,East,FUR-BO-10004218,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Furniture,Bookcases,599.165,5,0.15,35.245,33.90664999999993,0.6906267597333624
US-2016-108497,2016-06-14,2016-06-14,Same Day,MH-17290,Marc Harrigan,Home Office,United States,Los Angeles,California,90008,West,FUR-BO-10004218,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Furniture,Bookcases,599.165,5,0.15,35.245,33.90664999999993,0.6906267597333624
US-2016-108497,2016-06-14,2016-06-14,Same Day,MH-17290,Marc Harrigan,Home Office,United States,Los Angeles,California,90036,West,FUR-BO-10004218,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Furniture,Bookcases,599.165,5,0.15,35.245,33.90664999999993,0.6906267597333624
CA-2016-117681,2016-04-09,2016-04-14,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,Baltimore,Maryland,21215,East,FUR-BO-10001798,Bush Somerset Collection Bookcase,Furniture,Bookcases,556.665,5,0.15,6.549,6.54899999999999,-25.550158656976734
CA-2016-117681,2016-04-09,2016-04-14,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,Fort Lauderdale,Florida,33311,South,FUR-BO-10001798,Bush Somerset Collection Bookcase,Furniture,Bookcases,556.665,5,0.15,6.549,6.54899999999999,-25.550158656976734
CA-2016-117681,2016-04-09,2016-04-14,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,Memphis,Tennessee,38109,South,FUR-BO-10001798,Bush Somerset Collection Bookcase,Furniture,Bookcases,556.665,5,0.15,6.549,6.54899999999999,-25.550158656976734
CA-2016-117681,2016-04-09,2016-04-14,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,Los Angeles,California,90004,West,FUR-BO-10001798,Bush Somerset Collection Bookcase,Furniture,Bookcases,556.665,5,0.15,6.549,6.54899999999999,-25.550158656976734
CA-2016-117681,2016-04-09,2016-04-14,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,Los Angeles,California,90008,West,FUR-BO-10001798,Bush Somerset Collection Bookcase,Furniture,Bookcases,556.665,5,0.15,6.549,6.54899999999999,-25.550158656976734
CA-2015-100146,2015-05-14,2015-05-19,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Cuyahoga Falls,Ohio,44221,East,FUR-BO-10004015,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Furniture,Bookcases,509.9575,5,0.15,41.9965,27.599277500000042,12.59562217005887
CA-2015-100146,2015-05-14,2015-05-19,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Camarillo,California,93010,West,FUR-BO-10004015,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Furniture,Bookcases,509.9575,5,0.15,41.9965,27.599277500000042,12.59562217005887
CA-2015-100146,2015-05-14,2015-05-19,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,San Francisco,California,94110,West,FUR-BO-10004015,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Furniture,Bookcases,509.9575,5,0.15,41.9965,27.599277500000042,12.59562217005887
CA-2017-140963,2017-06-10,2017-06-13,First Class,MT-18070,Michelle Tran,Home Office,United States,Houston,Texas,77041,Central,FUR-BO-10001337,O'Sullivan Living Dimensions 2-Shelf Bookcases,Furniture,Bookcases,514.165,5,0.15,-30.245,-27.30426249999994,-59.88894407368683
CA-2017-140963,2017-06-10,2017-06-13,First Class,MT-18070,Michelle Tran,Home Office,United States,Los Angeles,California,90045,West,FUR-BO-10001337,O'Sullivan Living Dimensions 2-Shelf Bookcases,Furniture,Bookcases,514.165,5,0.15,-30.245,-27.30426249999994,-59.88894407368683
CA-2015-113628,2015-11-12,2015-11-19,Standard Class,AH-10690,Anna HŠberlin,Corporate,United States,Springfield,Virginia,22153,South,FUR-CH-10003298,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Furniture,Chairs,523.92,5,0.2,-72.039,-54.33166389647604,-85.32236996142034
CA-2015-113628,2015-11-12,2015-11-19,Standard Class,AH-10690,Anna HŠberlin,Corporate,United States,Virginia Beach,Virginia,23464,South,FUR-CH-10003298,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Furniture,Chairs,523.92,5,0.2,-72.039,-54.33166389647604,-85.32236996142034
CA-2015-113628,2015-11-12,2015-11-19,Standard Class,AH-10690,Anna HŠberlin,Corporate,United States,Coral Gables,Florida,33134,South,FUR-CH-10003298,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Furniture,Chairs,523.92,5,0.2,-72.039,-54.33166389647604,-85.32236996142034
CA-2015-113628,2015-11-12,2015-11-19,Standard Class,AH-10690,Anna HŠberlin,Corporate,United States,Plantation,Florida,33317,South,FUR-CH-10003298,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Furniture,Chairs,523.92,5,0.2,-72.039,-54.33166389647604,-85.32236996142034
CA-2015-113628,2015-11-12,2015-11-19,Standard Class,AH-10690,Anna HŠberlin,Corporate,United States,Dallas,Texas,75220,Central,FUR-CH-10003298,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Furniture,Chairs,523.92,5,0.2,-72.039,-54.33166389647604,-85.32236996142034
CA-2015-113628,2015-11-12,2015-11-19,Standard Class,AH-10690,Anna HŠberlin,Corporate,United States,San Francisco,California,94122,West,FUR-CH-10003298,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Furniture,Chairs,523.92,5,0.2,-72.039,-54.33166389647604,-85.32236996142034
CA-2015-153038,2015-12-18,2015-12-25,Standard Class,RB-19645,Robert Barroso,Corporate,United States,Memphis,Tennessee,38109,South,FUR-FU-10000221,"Master Caster Door Stop, Brown",Furniture,Furnishings,20.32,5,0.2,3.556,5.464940000000002,19.365478606692502
CA-2014-125150,2014-05-16,2014-05-23,Standard Class,PW-19030,Pauline Webber,Corporate,United States,Rome,New York,13440,East,FUR-CH-10002439,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",Furniture,Chairs,232.88,5,0.2,17.466,14.807423999999978,20.99593950494892
CA-2014-125150,2014-05-16,2014-05-23,Standard Class,PW-19030,Pauline Webber,Corporate,United States,Los Angeles,California,90036,West,FUR-CH-10002439,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",Furniture,Chairs,232.88,5,0.2,17.466,14.807423999999978,20.99593950494892
CA-2014-125150,2014-05-16,2014-05-23,Standard Class,PW-19030,Pauline Webber,Corporate,United States,Seattle,Washington,98105,West,FUR-CH-10002439,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",Furniture,Chairs,232.88,5,0.2,17.466,14.807423999999978,20.99593950494892
CA-2017-102204,2017-05-01,2017-05-06,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,New York City,New York,10009,East,FUR-CH-10002024,HON 5400 Series Task Chairs for Big and Tall,Furniture,Chairs,2803.92,5,0.2,0.0,0.0,-144.99841113556104
CA-2017-102204,2017-05-01,2017-05-06,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Long Beach,New York,11561,East,FUR-CH-10002024,HON 5400 Series Task Chairs for Big and Tall,Furniture,Chairs,2803.92,5,0.2,0.0,0.0,-144.99841113556104
CA-2017-102204,2017-05-01,2017-05-06,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Allentown,Pennsylvania,18103,East,FUR-CH-10002024,HON 5400 Series Task Chairs for Big and Tall,Furniture,Chairs,2803.92,5,0.2,0.0,0.0,-144.99841113556104
CA-2017-102204,2017-05-01,2017-05-06,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Jacksonville,Florida,32216,South,FUR-CH-10002024,HON 5400 Series Task Chairs for Big and Tall,Furniture,Chairs,2803.92,5,0.2,0.0,0.0,-144.99841113556104
CA-2017-102204,2017-05-01,2017-05-06,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Houston,Texas,77070,Central,FUR-CH-10002024,HON 5400 Series Task Chairs for Big and Tall,Furniture,Chairs,2803.92,5,0.2,0.0,0.0,-144.99841113556104
CA-2015-111612,2015-11-28,2015-12-02,Standard Class,EB-14110,Eugene Barchas,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10003799,"Seth Thomas 13 1/2"" Wall Clock",Furniture,Furnishings,71.12,5,0.2,9.779,9.965115999999997,22.653775057724804
CA-2015-111612,2015-11-28,2015-12-02,Standard Class,EB-14110,Eugene Barchas,Consumer,United States,Columbus,Ohio,43229,East,FUR-FU-10003799,"Seth Thomas 13 1/2"" Wall Clock",Furniture,Furnishings,71.12,5,0.2,9.779,9.965115999999997,22.653775057724804
CA-2015-111612,2015-11-28,2015-12-02,Standard Class,EB-14110,Eugene Barchas,Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10003799,"Seth Thomas 13 1/2"" Wall Clock",Furniture,Furnishings,71.12,5,0.2,9.779,9.965115999999997,22.653775057724804
CA-2015-146038,2015-02-09,2015-02-16,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Chicago,Illinois,60653,Central,FUR-CH-10002774,"Global Deluxe Stacking Chair, Gray",Furniture,Chairs,203.92,5,0.2,22.941,24.149669999999993,28.143951606880112
CA-2015-146038,2015-02-09,2015-02-16,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Grand Prairie,Texas,75051,Central,FUR-CH-10002774,"Global Deluxe Stacking Chair, Gray",Furniture,Chairs,203.92,5,0.2,22.941,24.149669999999993,28.143951606880112
CA-2015-146038,2015-02-09,2015-02-16,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Los Angeles,California,90049,West,FUR-CH-10002774,"Global Deluxe Stacking Chair, Gray",Furniture,Chairs,203.92,5,0.2,22.941,24.149669999999993,28.143951606880112
CA-2015-146038,2015-02-09,2015-02-16,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Pasadena,California,91104,West,FUR-CH-10002774,"Global Deluxe Stacking Chair, Gray",Furniture,Chairs,203.92,5,0.2,22.941,24.149669999999993,28.143951606880112
CA-2017-118017,2017-12-03,2017-12-06,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Richmond,Virginia,23223,South,FUR-FU-10004270,"Eldon Image Series Desk Accessories, Burgundy",Furniture,Furnishings,16.72,5,0.2,3.344,3.3360919999999954,19.361449724335884
CA-2017-118017,2017-12-03,2017-12-06,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Richmond,Virginia,23223,South,FUR-FU-10004270,"Executive Impressions 13"" Clairmont Wall Clock",Furniture,Furnishings,16.72,5,0.2,3.344,3.3360919999999954,19.361449724335884
CA-2017-118017,2017-12-03,2017-12-06,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60623,Central,FUR-FU-10004270,"Eldon Image Series Desk Accessories, Burgundy",Furniture,Furnishings,16.72,5,0.2,3.344,3.3360919999999954,19.361449724335884
CA-2017-118017,2017-12-03,2017-12-06,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60623,Central,FUR-FU-10004270,"Executive Impressions 13"" Clairmont Wall Clock",Furniture,Furnishings,16.72,5,0.2,3.344,3.3360919999999954,19.361449724335884
CA-2017-118017,2017-12-03,2017-12-06,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,FUR-FU-10004270,"Eldon Image Series Desk Accessories, Burgundy",Furniture,Furnishings,16.72,5,0.2,3.344,3.3360919999999954,19.361449724335884
CA-2017-118017,2017-12-03,2017-12-06,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,FUR-FU-10004270,"Executive Impressions 13"" Clairmont Wall Clock",Furniture,Furnishings,16.72,5,0.2,3.344,3.3360919999999954,19.361449724335884
CA-2017-118017,2017-12-03,2017-12-06,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229,West,FUR-FU-10004270,"Eldon Image Series Desk Accessories, Burgundy",Furniture,Furnishings,16.72,5,0.2,3.344,3.3360919999999954,19.361449724335884
CA-2017-118017,2017-12-03,2017-12-06,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229,West,FUR-FU-10004270,"Executive Impressions 13"" Clairmont Wall Clock",Furniture,Furnishings,16.72,5,0.2,3.344,3.3360919999999954,19.361449724335884
CA-2017-108035,2017-11-29,2017-12-03,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Chattanooga,Tennessee,37421,South,FUR-FU-10004017,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Furniture,Furnishings,101.52,5,0.2,19.035,19.035000000000032,30.15357450873626
CA-2017-108035,2017-11-29,2017-12-03,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Chattanooga,Tennessee,37421,South,FUR-FU-10004017,"Executive Impressions 13"" Chairman Wall Clock",Furniture,Furnishings,101.52,5,0.2,19.035,19.035000000000032,30.15357450873626
CA-2017-108035,2017-11-29,2017-12-03,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Akron,Ohio,44312,East,FUR-FU-10004017,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Furniture,Furnishings,101.52,5,0.2,19.035,19.035000000000032,30.15357450873626
CA-2017-108035,2017-11-29,2017-12-03,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Akron,Ohio,44312,East,FUR-FU-10004017,"Executive Impressions 13"" Chairman Wall Clock",Furniture,Furnishings,101.52,5,0.2,19.035,19.035000000000032,30.15357450873626
CA-2017-108035,2017-11-29,2017-12-03,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Seattle,Washington,98103,West,FUR-FU-10004017,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Furniture,Furnishings,101.52,5,0.2,19.035,19.035000000000032,30.15357450873626
CA-2017-108035,2017-11-29,2017-12-03,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Seattle,Washington,98103,West,FUR-FU-10004017,"Executive Impressions 13"" Chairman Wall Clock",Furniture,Furnishings,101.52,5,0.2,19.035,19.035000000000032,30.15357450873626
CA-2016-118129,2016-12-19,2016-12-21,Second Class,CL-12565,Clay Ludtke,Consumer,United States,Reading,Pennsylvania,19601,East,FUR-FU-10004904,"Eldon ""L"" Workstation Diamond Chairmat",Furniture,Furnishings,303.92,5,0.2,-30.392,-30.434489999999972,-30.966023883213776
CA-2016-118129,2016-12-19,2016-12-21,Second Class,CL-12565,Clay Ludtke,Consumer,United States,Tulsa,Oklahoma,74133,Central,FUR-FU-10004904,"Eldon ""L"" Workstation Diamond Chairmat",Furniture,Furnishings,303.92,5,0.2,-30.392,-30.434489999999972,-30.966023883213776
CA-2016-118129,2016-12-19,2016-12-21,Second Class,CL-12565,Clay Ludtke,Consumer,United States,Gresham,Oregon,97030,West,FUR-FU-10004904,"Eldon ""L"" Workstation Diamond Chairmat",Furniture,Furnishings,303.92,5,0.2,-30.392,-30.434489999999972,-30.966023883213776
CA-2016-118129,2016-12-19,2016-12-21,Second Class,CL-12565,Clay Ludtke,Consumer,United States,Seattle,Washington,98115,West,FUR-FU-10004904,"Eldon ""L"" Workstation Diamond Chairmat",Furniture,Furnishings,303.92,5,0.2,-30.392,-30.434489999999972,-30.966023883213776
CA-2014-163419,2014-11-11,2014-11-14,Second Class,TZ-21580,Tracy Zic,Consumer,United States,Louisville,Colorado,80027,West,FUR-CH-10000665,"Global Airflow Leather Mesh Back Chair, Black",Furniture,Chairs,603.92,5,0.2,75.49,-12.724300829010046,57.58504964650455
CA-2014-163419,2014-11-11,2014-11-14,Second Class,TZ-21580,Tracy Zic,Consumer,United States,Lakewood,California,90712,West,FUR-CH-10000665,"Global Airflow Leather Mesh Back Chair, Black",Furniture,Chairs,603.92,5,0.2,75.49,-12.724300829010046,57.58504964650455
US-2016-159415,2016-04-17,2016-04-22,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,Columbia,Tennessee,38401,South,FUR-FU-10003798,"Ultra Door Kickplate, 8""H x 34""W",Furniture,Furnishings,79.12,5,0.2,13.846,14.560200000000002,26.25861701851729
US-2016-159415,2016-04-17,2016-04-22,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,San Francisco,California,94122,West,FUR-FU-10003798,"Ultra Door Kickplate, 8""H x 34""W",Furniture,Furnishings,79.12,5,0.2,13.846,14.560200000000002,26.25861701851729
CA-2017-115448,2017-11-11,2017-11-14,First Class,MH-18025,Michelle Huthwaite,Consumer,United States,Buffalo,New York,14215,East,FUR-FU-10004090,"Executive Impressions 14"" Contract Wall Clock",Furniture,Furnishings,88.92,5,0.2,14.4495,14.458864999999964,26.29597342048809
CA-2017-115448,2017-11-11,2017-11-14,First Class,MH-18025,Michelle Huthwaite,Consumer,United States,Knoxville,Tennessee,37918,South,FUR-FU-10004090,"Executive Impressions 14"" Contract Wall Clock",Furniture,Furnishings,88.92,5,0.2,14.4495,14.458864999999964,26.29597342048809
CA-2017-115448,2017-11-11,2017-11-14,First Class,MH-18025,Michelle Huthwaite,Consumer,United States,Lafayette,Louisiana,70506,South,FUR-FU-10004090,"Executive Impressions 14"" Contract Wall Clock",Furniture,Furnishings,88.92,5,0.2,14.4495,14.458864999999964,26.29597342048809
CA-2017-115448,2017-11-11,2017-11-14,First Class,MH-18025,Michelle Huthwaite,Consumer,United States,Seattle,Washington,98115,West,FUR-FU-10004090,"Executive Impressions 14"" Contract Wall Clock",Furniture,Furnishings,88.92,5,0.2,14.4495,14.458864999999964,26.29597342048809
US-2016-159856,2016-10-18,2016-10-22,Standard Class,EP-13915,Emily Phan,Consumer,United States,Philadelphia,Pennsylvania,19120,East,FUR-CH-10003396,Global Deluxe Steno Chair,Furniture,Chairs,307.92,5,0.2,-34.641,-34.64100000000005,-35.44610290281753
US-2016-159856,2016-10-18,2016-10-22,Standard Class,EP-13915,Emily Phan,Consumer,United States,Dearborn Heights,Michigan,48127,Central,FUR-CH-10003396,Global Deluxe Steno Chair,Furniture,Chairs,307.92,5,0.2,-34.641,-34.64100000000005,-35.44610290281753
US-2016-159856,2016-10-18,2016-10-22,Standard Class,EP-13915,Emily Phan,Consumer,United States,Houston,Texas,77036,Central,FUR-CH-10003396,Global Deluxe Steno Chair,Furniture,Chairs,307.92,5,0.2,-34.641,-34.64100000000005,-35.44610290281753
US-2016-159856,2016-10-18,2016-10-22,Standard Class,EP-13915,Emily Phan,Consumer,United States,Tempe,Arizona,85281,West,FUR-CH-10003396,Global Deluxe Steno Chair,Furniture,Chairs,307.92,5,0.2,-34.641,-34.64100000000005,-35.44610290281753
US-2016-159856,2016-10-18,2016-10-22,Standard Class,EP-13915,Emily Phan,Consumer,United States,San Francisco,California,94122,West,FUR-CH-10003396,Global Deluxe Steno Chair,Furniture,Chairs,307.92,5,0.2,-34.641,-34.64100000000005,-35.44610290281753
CA-2017-115070,2017-04-10,2017-04-14,Second Class,MG-18205,Mitch Gastineau,Corporate,United States,Jacksonville,Florida,32216,South,FUR-FU-10003829,Stackable Trays,Furniture,Furnishings,12.32,5,0.2,1.848,2.3834280000000043,18.11963664590001
CA-2015-104346,2015-12-11,2015-12-16,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Florence,Alabama,35630,South,FUR-FU-10001473,DAX Wood Document Frame,Furniture,Furnishings,54.92,5,0.2,10.984,10.89228800000001,24.794645087120017
CA-2015-104346,2015-12-11,2015-12-16,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Florence,Alabama,35630,South,FUR-FU-10001473,"Eldon Executive Woodline II Desk Accessories, Mahogany",Furniture,Furnishings,54.92,5,0.2,10.984,10.89228800000001,24.794645087120017
CA-2015-104346,2015-12-11,2015-12-16,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,FUR-FU-10001473,DAX Wood Document Frame,Furniture,Furnishings,54.92,5,0.2,10.984,10.89228800000001,24.794645087120017
CA-2015-104346,2015-12-11,2015-12-16,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,FUR-FU-10001473,"Eldon Executive Woodline II Desk Accessories, Mahogany",Furniture,Furnishings,54.92,5,0.2,10.984,10.89228800000001,24.794645087120017
CA-2014-159338,2014-06-25,2014-06-28,First Class,NS-18640,Noel Staavos,Corporate,United States,New York City,New York,10009,East,FUR-TA-10004147,Hon 4060 Series Tables,Furniture,Tables,447.84,5,0.2,11.196,11.15375600000001,2.307752991443097
CA-2014-159338,2014-06-25,2014-06-28,First Class,NS-18640,Noel Staavos,Corporate,United States,Jacksonville,North Carolina,28540,South,FUR-TA-10004147,Hon 4060 Series Tables,Furniture,Tables,447.84,5,0.2,11.196,11.15375600000001,2.307752991443097
CA-2014-159338,2014-06-25,2014-06-28,First Class,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,43229,East,FUR-TA-10004147,Hon 4060 Series Tables,Furniture,Tables,447.84,5,0.2,11.196,11.15375600000001,2.307752991443097
