Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Product_Name,Category,Sub_Category,Sales,Quantity,Discount,Profit,profit_pred
CA-2015-147830,2015-12-15,2015-12-18,First Class,NF-18385,Natalie Fritzler,Consumer,United States,Newark,Ohio,43055,East,FUR-FU-10004091,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Furniture,Furnishings,262.864,7,0.2,69.0018,-1.3373610538767267
CA-2015-147830,2015-12-15,2015-12-18,First Class,NF-18385,Natalie Fritzler,Consumer,United States,Newark,Ohio,43055,East,FUR-FU-10004091,"Eldon 200 Class Desk Accessories, Black",Furniture,Furnishings,262.864,7,0.2,69.0018,-1.3373610538767267
CA-2015-147830,2015-12-15,2015-12-18,First Class,NF-18385,Natalie Fritzler,Consumer,United States,Decatur,Illinois,62521,Central,FUR-FU-10004091,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Furniture,Furnishings,262.864,7,0.2,69.0018,-1.3373610538767267
CA-2015-147830,2015-12-15,2015-12-18,First Class,NF-18385,Natalie Fritzler,Consumer,United States,Decatur,Illinois,62521,Central,FUR-FU-10004091,"Eldon 200 Class Desk Accessories, Black",Furniture,Furnishings,262.864,7,0.2,69.0018,-1.3373610538767267
CA-2016-125724,2016-09-22,2016-09-27,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,New York City,New York,10011,East,FUR-FU-10000246,Aluminum Document Frame,Furniture,Furnishings,68.432,7,0.2,8.554,-12.569650038776082
CA-2016-125724,2016-09-22,2016-09-27,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,New York City,New York,10035,East,FUR-FU-10000246,Aluminum Document Frame,Furniture,Furnishings,68.432,7,0.2,8.554,-12.569650038776082
CA-2016-125724,2016-09-22,2016-09-27,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10000246,Aluminum Document Frame,Furniture,Furnishings,68.432,7,0.2,8.554,-12.569650038776082
CA-2016-125724,2016-09-22,2016-09-27,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Broomfield,Colorado,80020,West,FUR-FU-10000246,Aluminum Document Frame,Furniture,Furnishings,68.432,7,0.2,8.554,-12.569650038776082
CA-2015-132486,2015-10-23,2015-10-27,Second Class,JF-15355,Jay Fein,Consumer,United States,Pasadena,California,91104,West,FUR-CH-10004540,Global Chrome Stack Chair,Furniture,Chairs,191.968,7,0.2,16.7972,-5.43300559733369
CA-2015-132486,2015-10-23,2015-10-27,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,California,92105,West,FUR-CH-10004540,Global Chrome Stack Chair,Furniture,Chairs,191.968,7,0.2,16.7972,-5.43300559733369
CA-2015-162201,2015-06-08,2015-06-12,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Alexandria,Virginia,22304,South,FUR-FU-10001185,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",Furniture,Furnishings,173.208,7,0.2,45.4671,-6.5167661992753025
CA-2015-162201,2015-06-08,2015-06-12,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Saint Petersburg,Florida,33710,South,FUR-FU-10001185,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",Furniture,Furnishings,173.208,7,0.2,45.4671,-6.5167661992753025
CA-2015-162201,2015-06-08,2015-06-12,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Houston,Texas,77041,Central,FUR-FU-10001185,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",Furniture,Furnishings,173.208,7,0.2,45.4671,-6.5167661992753025
CA-2014-150245,2014-12-31,2015-01-04,Second Class,PC-18745,Pamela Coakley,Corporate,United States,Westfield,New Jersey,7090,East,FUR-BO-10002613,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",Furniture,Bookcases,1573.488,7,0.2,196.686,74.37706619341142
CA-2014-150245,2014-12-31,2015-01-04,Second Class,PC-18745,Pamela Coakley,Corporate,United States,Watertown,New York,13601,East,FUR-BO-10002613,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",Furniture,Bookcases,1573.488,7,0.2,196.686,74.37706619341142
CA-2016-145177,2016-11-10,2016-11-14,Standard Class,PP-18955,Paul Prost,Home Office,United States,Holyoke,Massachusetts,1040,East,FUR-FU-10000758,DAX Natural Wood-Tone Poster Frame,Furniture,Furnishings,148.288,7,0.2,29.6576,-7.956388491406699
CA-2016-145177,2016-11-10,2016-11-14,Standard Class,PP-18955,Paul Prost,Home Office,United States,New York City,New York,10009,East,FUR-FU-10000758,DAX Natural Wood-Tone Poster Frame,Furniture,Furnishings,148.288,7,0.2,29.6576,-7.956388491406699
CA-2016-145177,2016-11-10,2016-11-14,Standard Class,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,FUR-FU-10000758,DAX Natural Wood-Tone Poster Frame,Furniture,Furnishings,148.288,7,0.2,29.6576,-7.956388491406699
CA-2016-145177,2016-11-10,2016-11-14,Standard Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,45503,East,FUR-FU-10000758,DAX Natural Wood-Tone Poster Frame,Furniture,Furnishings,148.288,7,0.2,29.6576,-7.956388491406699
CA-2016-145177,2016-11-10,2016-11-14,Standard Class,PP-18955,Paul Prost,Home Office,United States,Los Angeles,California,90036,West,FUR-FU-10000758,DAX Natural Wood-Tone Poster Frame,Furniture,Furnishings,148.288,7,0.2,29.6576,-7.956388491406699
CA-2016-145177,2016-11-10,2016-11-14,Standard Class,PP-18955,Paul Prost,Home Office,United States,Seattle,Washington,98115,West,FUR-FU-10000758,DAX Natural Wood-Tone Poster Frame,Furniture,Furnishings,148.288,7,0.2,29.6576,-7.956388491406699
CA-2016-160129,2016-11-23,2016-11-23,Same Day,LS-17200,Luke Schmidt,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10003976,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",Furniture,Furnishings,70.448,7,0.2,12.3284,-12.453186212895787
CA-2016-160129,2016-11-23,2016-11-23,Same Day,LS-17200,Luke Schmidt,Corporate,United States,Texarkana,Arkansas,71854,South,FUR-FU-10003976,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",Furniture,Furnishings,70.448,7,0.2,12.3284,-12.453186212895787
US-2017-110576,2017-11-28,2017-12-02,Standard Class,RB-19795,Ross Baird,Home Office,United States,Philadelphia,Pennsylvania,19120,East,FUR-FU-10003601,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Furniture,Furnishings,516.488,7,0.2,-12.9122,13.314435263119002
US-2016-148110,2016-09-05,2016-09-11,Standard Class,AR-10825,Anthony Rawles,Corporate,United States,New York City,New York,10009,East,FUR-CH-10002647,"Situations Contoured Folding Chairs, 4/Set",Furniture,Chairs,347.802,7,0.3,-24.843,-30.278749754751082
US-2016-148110,2016-09-05,2016-09-11,Standard Class,AR-10825,Anthony Rawles,Corporate,United States,Austin,Texas,78745,Central,FUR-CH-10002647,"Situations Contoured Folding Chairs, 4/Set",Furniture,Chairs,347.802,7,0.3,-24.843,-30.278749754751082
US-2016-148110,2016-09-05,2016-09-11,Standard Class,AR-10825,Anthony Rawles,Corporate,United States,Seattle,Washington,98103,West,FUR-CH-10002647,"Situations Contoured Folding Chairs, 4/Set",Furniture,Chairs,347.802,7,0.3,-24.843,-30.278749754751082
US-2016-148110,2016-09-05,2016-09-11,Standard Class,AR-10825,Anthony Rawles,Corporate,United States,Vancouver,Washington,98661,West,FUR-CH-10002647,"Situations Contoured Folding Chairs, 4/Set",Furniture,Chairs,347.802,7,0.3,-24.843,-30.278749754751082
CA-2014-162089,2014-03-30,2014-04-01,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,FUR-CH-10002304,"Global Stack Chair without Arms, Black",Furniture,Chairs,127.302,7,0.3,-9.093,-43.01698071040811
CA-2014-162089,2014-03-30,2014-04-01,First Class,MP-17470,Mark Packer,Home Office,United States,Columbus,Ohio,43229,East,FUR-CH-10002304,"Global Stack Chair without Arms, Black",Furniture,Chairs,127.302,7,0.3,-9.093,-43.01698071040811
CA-2014-162089,2014-03-30,2014-04-01,First Class,MP-17470,Mark Packer,Home Office,United States,Moorhead,Minnesota,56560,Central,FUR-CH-10002304,"Global Stack Chair without Arms, Black",Furniture,Chairs,127.302,7,0.3,-9.093,-43.01698071040811
CA-2014-162089,2014-03-30,2014-04-01,First Class,MP-17470,Mark Packer,Home Office,United States,Brownsville,Texas,78521,Central,FUR-CH-10002304,"Global Stack Chair without Arms, Black",Furniture,Chairs,127.302,7,0.3,-9.093,-43.01698071040811
CA-2016-134180,2016-11-03,2016-11-07,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Philadelphia,Pennsylvania,19120,East,FUR-CH-10004886,Bevis Steel Folding Chairs,Furniture,Chairs,470.155,7,0.3,-13.433,-23.210446933356515
CA-2016-134180,2016-11-03,2016-11-07,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Columbus,Georgia,31907,South,FUR-CH-10004886,Bevis Steel Folding Chairs,Furniture,Chairs,470.155,7,0.3,-13.433,-23.210446933356515
CA-2015-118738,2015-10-24,2015-10-30,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Alexandria,Virginia,22304,South,FUR-TA-10002607,KI Conference Tables,Furniture,Tables,347.361,7,0.3,-69.4722,-30.304226216662393
CA-2015-118738,2015-10-24,2015-10-30,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Saint Petersburg,Florida,33710,South,FUR-TA-10002607,KI Conference Tables,Furniture,Tables,347.361,7,0.3,-69.4722,-30.304226216662393
CA-2015-118738,2015-10-24,2015-10-30,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Houston,Texas,77041,Central,FUR-TA-10002607,KI Conference Tables,Furniture,Tables,347.361,7,0.3,-69.4722,-30.304226216662393
CA-2015-104129,2015-02-27,2015-03-02,Standard Class,ES-14080,Erin Smith,Corporate,United States,Providence,Rhode Island,2908,East,FUR-TA-10004152,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",Furniture,Tables,493.92,7,0.3,-28.224,-21.837548708135692
CA-2015-104129,2015-02-27,2015-03-02,Standard Class,ES-14080,Erin Smith,Corporate,United States,Tucson,Arizona,85705,West,FUR-TA-10004152,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",Furniture,Tables,493.92,7,0.3,-28.224,-21.837548708135692
CA-2016-127243,2016-11-28,2016-12-04,Standard Class,DS-13180,David Smith,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10002647,"Situations Contoured Folding Chairs, 4/Set",Furniture,Chairs,347.802,7,0.3,-24.843,-30.278749754751082
CA-2016-127243,2016-11-28,2016-12-04,Standard Class,DS-13180,David Smith,Corporate,United States,Columbus,Georgia,31907,South,FUR-CH-10002647,"Situations Contoured Folding Chairs, 4/Set",Furniture,Chairs,347.802,7,0.3,-24.843,-30.278749754751082
CA-2016-127243,2016-11-28,2016-12-04,Standard Class,DS-13180,David Smith,Corporate,United States,Detroit,Michigan,48227,Central,FUR-CH-10002647,"Situations Contoured Folding Chairs, 4/Set",Furniture,Chairs,347.802,7,0.3,-24.843,-30.278749754751082
CA-2016-127243,2016-11-28,2016-12-04,Standard Class,DS-13180,David Smith,Corporate,United States,Amarillo,Texas,79109,Central,FUR-CH-10002647,"Situations Contoured Folding Chairs, 4/Set",Furniture,Chairs,347.802,7,0.3,-24.843,-30.278749754751082
CA-2016-127243,2016-11-28,2016-12-04,Standard Class,DS-13180,David Smith,Corporate,United States,San Diego,California,92037,West,FUR-CH-10002647,"Situations Contoured Folding Chairs, 4/Set",Furniture,Chairs,347.802,7,0.3,-24.843,-30.278749754751082
CA-2016-127243,2016-11-28,2016-12-04,Standard Class,DS-13180,David Smith,Corporate,United States,San Francisco,California,94122,West,FUR-CH-10002647,"Situations Contoured Folding Chairs, 4/Set",Furniture,Chairs,347.802,7,0.3,-24.843,-30.278749754751082
CA-2017-139773,2017-12-04,2017-12-04,Same Day,DV-13045,Darrin Van Huff,Corporate,United States,Philadelphia,Pennsylvania,19143,East,FUR-CH-10001797,"Safco Chair Connectors, 6/Carton",Furniture,Chairs,188.552,7,0.3,-2.6936,-39.47858322272561
CA-2017-139773,2017-12-04,2017-12-04,Same Day,DV-13045,Darrin Van Huff,Corporate,United States,Jacksonville,Florida,32216,South,FUR-CH-10001797,"Safco Chair Connectors, 6/Carton",Furniture,Chairs,188.552,7,0.3,-2.6936,-39.47858322272561
CA-2017-139773,2017-12-04,2017-12-04,Same Day,DV-13045,Darrin Van Huff,Corporate,United States,Memphis,Tennessee,38109,South,FUR-CH-10001797,"Safco Chair Connectors, 6/Carton",Furniture,Chairs,188.552,7,0.3,-2.6936,-39.47858322272561
CA-2017-102337,2017-06-13,2017-06-16,First Class,SD-20485,Shirley Daniels,Home Office,United States,Philadelphia,Pennsylvania,19143,East,FUR-CH-10004289,Global Super Steno Chair,Furniture,Chairs,470.302,7,0.3,-87.3418,-23.201954779386064
CA-2017-102337,2017-06-13,2017-06-16,First Class,SD-20485,Shirley Daniels,Home Office,United States,Alexandria,Virginia,22304,South,FUR-CH-10004289,Global Super Steno Chair,Furniture,Chairs,470.302,7,0.3,-87.3418,-23.201954779386064
CA-2017-102337,2017-06-13,2017-06-16,First Class,SD-20485,Shirley Daniels,Home Office,United States,Chicago,Illinois,60653,Central,FUR-CH-10004289,Global Super Steno Chair,Furniture,Chairs,470.302,7,0.3,-87.3418,-23.201954779386064
CA-2017-102337,2017-06-13,2017-06-16,First Class,SD-20485,Shirley Daniels,Home Office,United States,Phoenix,Arizona,85023,West,FUR-CH-10004289,Global Super Steno Chair,Furniture,Chairs,470.302,7,0.3,-87.3418,-23.201954779386064
US-2015-101511,2015-11-21,2015-11-23,Second Class,JE-15745,Joel Eaton,Consumer,United States,Rockville,Maryland,20852,East,FUR-CH-10004698,"Padded Folding Chairs, Black, 4/Carton",Furniture,Chairs,396.802,7,0.3,-11.3372,-27.448031764605084
US-2015-101511,2015-11-21,2015-11-23,Second Class,JE-15745,Joel Eaton,Consumer,United States,Memphis,Tennessee,38109,South,FUR-CH-10004698,"Padded Folding Chairs, Black, 4/Carton",Furniture,Chairs,396.802,7,0.3,-11.3372,-27.448031764605084
US-2015-101511,2015-11-21,2015-11-23,Second Class,JE-15745,Joel Eaton,Consumer,United States,Florence,Kentucky,41042,South,FUR-CH-10004698,"Padded Folding Chairs, Black, 4/Carton",Furniture,Chairs,396.802,7,0.3,-11.3372,-27.448031764605084
US-2015-101511,2015-11-21,2015-11-23,Second Class,JE-15745,Joel Eaton,Consumer,United States,Newark,Ohio,43055,East,FUR-CH-10004698,"Padded Folding Chairs, Black, 4/Carton",Furniture,Chairs,396.802,7,0.3,-11.3372,-27.448031764605084
US-2015-101511,2015-11-21,2015-11-23,Second Class,JE-15745,Joel Eaton,Consumer,United States,Houston,Texas,77070,Central,FUR-CH-10004698,"Padded Folding Chairs, Black, 4/Carton",Furniture,Chairs,396.802,7,0.3,-11.3372,-27.448031764605084
US-2015-101511,2015-11-21,2015-11-23,Second Class,JE-15745,Joel Eaton,Consumer,United States,Amarillo,Texas,79109,Central,FUR-CH-10004698,"Padded Folding Chairs, Black, 4/Carton",Furniture,Chairs,396.802,7,0.3,-11.3372,-27.448031764605084
US-2015-101511,2015-11-21,2015-11-23,Second Class,JE-15745,Joel Eaton,Consumer,United States,Oceanside,California,92054,West,FUR-CH-10004698,"Padded Folding Chairs, Black, 4/Carton",Furniture,Chairs,396.802,7,0.3,-11.3372,-27.448031764605084
US-2015-101511,2015-11-21,2015-11-23,Second Class,JE-15745,Joel Eaton,Consumer,United States,San Jose,California,95123,West,FUR-CH-10004698,"Padded Folding Chairs, Black, 4/Carton",Furniture,Chairs,396.802,7,0.3,-11.3372,-27.448031764605084
CA-2015-157287,2015-12-22,2015-12-23,First Class,HR-14830,Harold Ryan,Corporate,United States,New York City,New York,10035,East,FUR-CH-10001270,Harbour Creations Steel Folding Chair,Furniture,Chairs,422.625,7,0.3,0.0,-25.95624338379813
CA-2015-157287,2015-12-22,2015-12-23,First Class,HR-14830,Harold Ryan,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10001270,Harbour Creations Steel Folding Chair,Furniture,Chairs,422.625,7,0.3,0.0,-25.95624338379813
CA-2015-157287,2015-12-22,2015-12-23,First Class,HR-14830,Harold Ryan,Corporate,United States,Gilbert,Arizona,85234,West,FUR-CH-10001270,Harbour Creations Steel Folding Chair,Furniture,Chairs,422.625,7,0.3,0.0,-25.95624338379813
CA-2014-129938,2014-12-15,2014-12-17,Second Class,EB-13705,Ed Braxton,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",Furniture,Chairs,445.802,7,0.3,-108.2662,-24.61731377445907
CA-2014-129938,2014-12-15,2014-12-17,Second Class,EB-13705,Ed Braxton,Corporate,United States,Akron,Ohio,44312,East,FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",Furniture,Chairs,445.802,7,0.3,-108.2662,-24.61731377445907
CA-2014-129938,2014-12-15,2014-12-17,Second Class,EB-13705,Ed Braxton,Corporate,United States,Houston,Texas,77095,Central,FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",Furniture,Chairs,445.802,7,0.3,-108.2662,-24.61731377445907
CA-2014-129938,2014-12-15,2014-12-17,Second Class,EB-13705,Ed Braxton,Corporate,United States,Anaheim,California,92804,West,FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",Furniture,Chairs,445.802,7,0.3,-108.2662,-24.61731377445907
CA-2014-129938,2014-12-15,2014-12-17,Second Class,EB-13705,Ed Braxton,Corporate,United States,San Francisco,California,94122,West,FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",Furniture,Chairs,445.802,7,0.3,-108.2662,-24.61731377445907
CA-2016-124590,2016-11-12,2016-11-16,Standard Class,SP-20920,Susan Pistek,Consumer,United States,Columbus,Ohio,43229,East,FUR-CH-10004495,"Global Leather and Oak Executive Chair, Black",Furniture,Chairs,1474.802,7,0.3,-21.0686,34.82776401860706
CA-2016-124590,2016-11-12,2016-11-16,Standard Class,SP-20920,Susan Pistek,Consumer,United States,Parma,Ohio,44134,East,FUR-CH-10004495,"Global Leather and Oak Executive Chair, Black",Furniture,Chairs,1474.802,7,0.3,-21.0686,34.82776401860706
US-2015-165512,2015-05-24,2015-05-26,Second Class,VS-21820,Vivek Sundaresam,Consumer,United States,Naperville,Illinois,60540,Central,FUR-CH-10002880,"Global High-Back Leather Tilter, Burgundy",Furniture,Chairs,602.651,7,0.3,-163.5767,-15.55618548800171
US-2015-165512,2015-05-24,2015-05-26,Second Class,VS-21820,Vivek Sundaresam,Consumer,United States,Huntsville,Texas,77340,Central,FUR-CH-10002880,"Global High-Back Leather Tilter, Burgundy",Furniture,Chairs,602.651,7,0.3,-163.5767,-15.55618548800171
US-2015-165512,2015-05-24,2015-05-26,Second Class,VS-21820,Vivek Sundaresam,Consumer,United States,Los Angeles,California,90036,West,FUR-CH-10002880,"Global High-Back Leather Tilter, Burgundy",Furniture,Chairs,602.651,7,0.3,-163.5767,-15.55618548800171
US-2017-134481,2017-08-27,2017-09-01,Standard Class,AR-10405,Allen Rosenblatt,Corporate,United States,Franklin,Massachusetts,2038,East,FUR-TA-10004915,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",Furniture,Tables,1488.424,7,0.3,-297.6848,35.61470361986765
US-2017-134481,2017-08-27,2017-09-01,Standard Class,AR-10405,Allen Rosenblatt,Corporate,United States,Los Angeles,California,90036,West,FUR-TA-10004915,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",Furniture,Tables,1488.424,7,0.3,-297.6848,35.61470361986765
US-2017-133200,2017-05-06,2017-05-11,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,19711,East,FUR-BO-10001601,"Sauder Mission Library with Doors, Fruitwood Finish",Furniture,Bookcases,623.4648,7,0.32,-119.1918,-21.123424591974604
US-2017-133200,2017-05-06,2017-05-11,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Fayetteville,Arkansas,72701,South,FUR-BO-10001601,"Sauder Mission Library with Doors, Fruitwood Finish",Furniture,Bookcases,623.4648,7,0.32,-119.1918,-21.123424591974604
US-2017-133200,2017-05-06,2017-05-11,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Fort Worth,Texas,76106,Central,FUR-BO-10001601,"Sauder Mission Library with Doors, Fruitwood Finish",Furniture,Bookcases,623.4648,7,0.32,-119.1918,-21.123424591974604
US-2016-131611,2016-11-05,2016-11-09,Standard Class,EP-13915,Emily Phan,Consumer,United States,Philadelphia,Pennsylvania,19120,East,FUR-BO-10000780,O'Sullivan Plantations 2-Door Library in Landvery Oak,Furniture,Bookcases,956.6648,7,0.32,-225.0976,-1.8745422589817622
US-2016-131611,2016-11-05,2016-11-09,Standard Class,EP-13915,Emily Phan,Consumer,United States,Dearborn Heights,Michigan,48127,Central,FUR-BO-10000780,O'Sullivan Plantations 2-Door Library in Landvery Oak,Furniture,Bookcases,956.6648,7,0.32,-225.0976,-1.8745422589817622
US-2016-131611,2016-11-05,2016-11-09,Standard Class,EP-13915,Emily Phan,Consumer,United States,Houston,Texas,77036,Central,FUR-BO-10000780,O'Sullivan Plantations 2-Door Library in Landvery Oak,Furniture,Bookcases,956.6648,7,0.32,-225.0976,-1.8745422589817622
US-2016-131611,2016-11-05,2016-11-09,Standard Class,EP-13915,Emily Phan,Consumer,United States,Tempe,Arizona,85281,West,FUR-BO-10000780,O'Sullivan Plantations 2-Door Library in Landvery Oak,Furniture,Bookcases,956.6648,7,0.32,-225.0976,-1.8745422589817622
US-2016-131611,2016-11-05,2016-11-09,Standard Class,EP-13915,Emily Phan,Consumer,United States,San Francisco,California,94122,West,FUR-BO-10000780,O'Sullivan Plantations 2-Door Library in Landvery Oak,Furniture,Bookcases,956.6648,7,0.32,-225.0976,-1.8745422589817622
US-2016-110170,2016-09-27,2016-10-03,Standard Class,HM-14860,Harry Marie,Corporate,United States,Morristown,New Jersey,7960,East,FUR-BO-10000780,O'Sullivan Plantations 2-Door Library in Landvery Oak,Furniture,Bookcases,956.6648,7,0.32,-225.0976,-1.8745422589817622
US-2016-110170,2016-09-27,2016-10-03,Standard Class,HM-14860,Harry Marie,Corporate,United States,New York City,New York,10024,East,FUR-BO-10000780,O'Sullivan Plantations 2-Door Library in Landvery Oak,Furniture,Bookcases,956.6648,7,0.32,-225.0976,-1.8745422589817622
US-2016-110170,2016-09-27,2016-10-03,Standard Class,HM-14860,Harry Marie,Corporate,United States,Springfield,Missouri,65807,Central,FUR-BO-10000780,O'Sullivan Plantations 2-Door Library in Landvery Oak,Furniture,Bookcases,956.6648,7,0.32,-225.0976,-1.8745422589817622
US-2016-110170,2016-09-27,2016-10-03,Standard Class,HM-14860,Harry Marie,Corporate,United States,Dallas,Texas,75217,Central,FUR-BO-10000780,O'Sullivan Plantations 2-Door Library in Landvery Oak,Furniture,Bookcases,956.6648,7,0.32,-225.0976,-1.8745422589817622
US-2016-110170,2016-09-27,2016-10-03,Standard Class,HM-14860,Harry Marie,Corporate,United States,Huntsville,Texas,77340,Central,FUR-BO-10000780,O'Sullivan Plantations 2-Door Library in Landvery Oak,Furniture,Bookcases,956.6648,7,0.32,-225.0976,-1.8745422589817622
US-2016-110170,2016-09-27,2016-10-03,Standard Class,HM-14860,Harry Marie,Corporate,United States,Los Angeles,California,90049,West,FUR-BO-10000780,O'Sullivan Plantations 2-Door Library in Landvery Oak,Furniture,Bookcases,956.6648,7,0.32,-225.0976,-1.8745422589817622
US-2016-110170,2016-09-27,2016-10-03,Standard Class,HM-14860,Harry Marie,Corporate,United States,Seattle,Washington,98103,West,FUR-BO-10000780,O'Sullivan Plantations 2-Door Library in Landvery Oak,Furniture,Bookcases,956.6648,7,0.32,-225.0976,-1.8745422589817622
CA-2015-124891,2015-07-31,2015-07-31,Same Day,RH-19495,Rick Hansen,Consumer,United States,New York City,New York,10024,East,FUR-TA-10002903,"Bevis Round Bullnose 29"" High Table Top",Furniture,Tables,1090.782,7,0.4,-290.8752,-21.20521340110181
US-2014-148838,2014-03-17,2014-03-21,Standard Class,CP-12340,Christine Phan,Corporate,United States,New York City,New York,10024,East,FUR-TA-10003473,Bretford Rectangular Conference Table Tops,Furniture,Tables,1579.746,7,0.4,-447.5947,7.042117034280899
US-2014-148838,2014-03-17,2014-03-21,Standard Class,CP-12340,Christine Phan,Corporate,United States,Los Angeles,California,90049,West,FUR-TA-10003473,Bretford Rectangular Conference Table Tops,Furniture,Tables,1579.746,7,0.4,-447.5947,7.042117034280899
CA-2017-142090,2017-11-30,2017-12-07,Standard Class,SC-20380,Shahid Collister,Consumer,United States,New York City,New York,10035,East,FUR-TA-10001889,Bush Advantage Collection Racetrack Conference Table,Furniture,Tables,1781.682,7,0.4,-653.2834,18.707910259956883
CA-2017-142090,2017-11-30,2017-12-07,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Burlington,North Carolina,27217,South,FUR-TA-10001889,Bush Advantage Collection Racetrack Conference Table,Furniture,Tables,1781.682,7,0.4,-653.2834,18.707910259956883
CA-2017-142090,2017-11-30,2017-12-07,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Atlanta,Georgia,30318,South,FUR-TA-10001889,Bush Advantage Collection Racetrack Conference Table,Furniture,Tables,1781.682,7,0.4,-653.2834,18.707910259956883
CA-2017-142090,2017-11-30,2017-12-07,Standard Class,SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,79907,Central,FUR-TA-10001889,Bush Advantage Collection Racetrack Conference Table,Furniture,Tables,1781.682,7,0.4,-653.2834,18.707910259956883
CA-2017-159100,2017-10-16,2017-10-21,Standard Class,VP-21760,Victoria Pisteka,Corporate,United States,New York City,New York,10035,East,FUR-TA-10001950,Balt Solid Wood Round Tables,Furniture,Tables,1875.258,7,0.4,-968.8833,24.113772844567144
CA-2017-159100,2017-10-16,2017-10-21,Standard Class,VP-21760,Victoria Pisteka,Corporate,United States,Columbia,Tennessee,38401,South,FUR-TA-10001950,Balt Solid Wood Round Tables,Furniture,Tables,1875.258,7,0.4,-968.8833,24.113772844567144
CA-2017-159100,2017-10-16,2017-10-21,Standard Class,VP-21760,Victoria Pisteka,Corporate,United States,Columbus,Ohio,43229,East,FUR-TA-10001950,Balt Solid Wood Round Tables,Furniture,Tables,1875.258,7,0.4,-968.8833,24.113772844567144
CA-2017-159100,2017-10-16,2017-10-21,Standard Class,VP-21760,Victoria Pisteka,Corporate,United States,San Francisco,California,94109,West,FUR-TA-10001950,Balt Solid Wood Round Tables,Furniture,Tables,1875.258,7,0.4,-968.8833,24.113772844567144
US-2017-162558,2017-10-02,2017-10-05,First Class,Dp-13240,Dean percer,Home Office,United States,Philadelphia,Pennsylvania,19143,East,FUR-TA-10000198,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,Furniture,Tables,2314.116,7,0.4,-1002.7836,49.466491940883394
US-2017-162558,2017-10-02,2017-10-05,First Class,Dp-13240,Dean percer,Home Office,United States,Charlotte,North Carolina,28205,South,FUR-TA-10000198,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,Furniture,Tables,2314.116,7,0.4,-1002.7836,49.466491940883394
