Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region
AG-10900,Arthur Gainer,Consumer,United States,Dallas,Texas,75217,Central
TP-21565,Tracy Poddar,Corporate,United States,Grand Prairie,Texas,75051,Central
JK-16120,Julie Kriz,Home Office,United States,New York City,New York,10009,East
CC-12430,Chuck Clark,Home Office,United States,New York City,New York,10009,East
LA-16780,Laura Armstrong,Corporate,United States,Memphis,Tennessee,38109,South
BP-11230,Benjamin Patterson,Consumer,United States,Los Angeles,California,90004,West
TB-21595,Troy Blackwell,Consumer,United States,Springfield,Ohio,45503,East
PK-19075,Pete Kriz,Consumer,United States,New York City,New York,10011,East
BD-11725,Bruce Degenhardt,Consumer,United States,Lafayette,Louisiana,70506,South
BW-11110,Bart Watters,Corporate,United States,Spokane,Washington,99207,West
GT-14710,Greg Tran,Consumer,United States,Houston,Texas,77041,Central
HW-14935,Helen Wasserman,Corporate,United States,Tulsa,Oklahoma,74133,Central
RD-19660,Robert Dilbeck,Home Office,United States,Oakland,California,94601,West
SH-20395,Shahid Hopkins,Consumer,United States,Jacksonville,North Carolina,28540,South
JG-15160,James Galang,Consumer,United States,Pocatello,Idaho,83201,West
LC-16885,Lena Creighton,Consumer,United States,Plano,Texas,75023,Central
CC-12220,Chris Cortes,Consumer,United States,New York City,New York,10024,East
BW-11110,Bart Watters,Corporate,United States,New York City,New York,10024,East
TT-21460,Tonja Turnell,Home Office,United States,Houston,Texas,77095,Central
EC-14050,Erin Creighton,Consumer,United States,San Francisco,California,94110,West
AJ-10780,Anthony Jacobs,Corporate,United States,Baltimore,Maryland,21215,East
AS-10630,Ann Steele,Home Office,United States,Louisville,Kentucky,40214,South
DB-13270,Deborah Brumfield,Home Office,United States,Providence,Rhode Island,2908,East
BS-11590,Brendan Sweed,Corporate,United States,Philadelphia,Pennsylvania,19140,East
NR-18550,Nick Radford,Consumer,United States,Pembroke Pines,Florida,33024,South
KN-16390,Katherine Nockton,Corporate,United States,New York City,New York,10011,East
MF-18250,Monica Federle,Corporate,United States,Philadelphia,Pennsylvania,19120,East
FA-14230,Frank Atkinson,Corporate,United States,Orlando,Florida,32839,South
SS-20515,Shirley Schmidt,Home Office,United States,Louisville,Kentucky,40214,South
SP-20545,Sibella Parks,Corporate,United States,Philadelphia,Pennsylvania,19143,East
RD-19480,Rick Duston,Consumer,United States,San Francisco,California,94122,West
AR-10540,Andy Reiter,Consumer,United States,Jackson,Michigan,49201,Central
GT-14710,Greg Tran,Consumer,United States,Buffalo,New York,14215,East
FH-14365,Fred Hopkins,Corporate,United States,Knoxville,Tennessee,37918,South
HK-14890,Heather Kirkland,Corporate,United States,Newark,Delaware,19711,East
CC-12220,Chris Cortes,Consumer,United States,Seattle,Washington,98103,West
VF-21715,Vicky Freymann,Home Office,United States,Elmhurst,Illinois,60126,Central
GH-14410,Gary Hansen,Home Office,United States,Lakeville,Minnesota,55044,Central
JH-16180,Justin Hirsh,Consumer,United States,New York City,New York,10035,East
EB-13750,Edward Becker,Corporate,United States,Buffalo,New York,14215,East
CT-11995,Carol Triggs,Consumer,United States,Lawrence,Massachusetts,1841,East
KM-16720,Kunst Miller,Consumer,United States,Houston,Texas,77095,Central
EJ-13720,Ed Jacobs,Consumer,United States,Los Angeles,California,90008,West
MS-17530,MaryBeth Skach,Consumer,United States,Seattle,Washington,98105,West
AM-10705,Anne McFarland,Consumer,United States,Salem,Virginia,24153,South
ON-18715,Odella Nelson,Corporate,United States,Clinton,Maryland,20735,East
SV-20785,Stewart Visinsky,Consumer,United States,Santa Ana,California,92704,West
JK-16090,Juliana Krohn,Consumer,United States,Louisville,Kentucky,40214,South
MV-18190,Mike Vittorini,Consumer,United States,Los Angeles,California,90045,West
CP-12085,Cathy Prescott,Corporate,United States,Springfield,Missouri,65807,Central
VP-21760,Victoria Pisteka,Corporate,United States,San Francisco,California,94109,West
PM-18940,Paul MacIntyre,Consumer,United States,Texas City,Texas,77590,Central
JE-15715,Joe Elijah,Consumer,United States,Seattle,Washington,98115,West
AJ-10780,Anthony Jacobs,Corporate,United States,Lorain,Ohio,44052,East
MP-18175,Mike Pelletier,Home Office,United States,Springfield,Oregon,97477,West
BF-11020,Barry Franzsisch,Corporate,United States,Arlington,Texas,76017,Central
KM-16375,Katherine Murray,Home Office,United States,Gilbert,Arizona,85234,West
OT-18730,Olvera Toch,Consumer,United States,Virginia Beach,Virginia,23464,South
CA-12775,Cynthia Arntzen,Consumer,United States,Vineland,New Jersey,8360,East
TW-21025,Tamara Willingham,Home Office,United States,Charlottesville,Virginia,22901,South
SD-20485,Shirley Daniels,Home Office,United States,Phoenix,Arizona,85023,West
DE-13255,Deanra Eno,Home Office,United States,Los Angeles,California,90008,West
MC-18100,Mick Crebagga,Consumer,United States,Bloomington,Illinois,61701,Central
SW-20455,Shaun Weien,Consumer,United States,San Diego,California,92024,West
SG-20470,Sheri Gordon,Consumer,United States,Wilson,North Carolina,27893,South
GZ-14470,Gary Zandusky,Consumer,United States,Rio Rancho,New Mexico,87124,West
DB-13060,Dave Brooks,Consumer,United States,Skokie,Illinois,60076,Central
CK-12325,Christine Kargatis,Home Office,United States,Hot Springs,Arkansas,71901,South
MF-17665,Maureen Fritzler,Corporate,United States,Miami,Florida,33180,South
BV-11245,Benjamin Venier,Corporate,United States,Smyrna,Tennessee,37167,South
MM-18055,Michelle Moray,Consumer,United States,Chicago,Illinois,60623,Central
PO-18850,Patrick O'Brill,Consumer,United States,Los Angeles,California,90008,West
BP-11155,Becky Pak,Consumer,United States,Paterson,New Jersey,7501,East
TC-21145,Theresa Coyne,Corporate,United States,Lakewood,New Jersey,8701,East
DB-12970,Darren Budd,Corporate,United States,New York City,New York,10035,East
SJ-20215,Sarah Jordon,Consumer,United States,Chicago,Illinois,60653,Central
HF-14995,Herbert Flentye,Consumer,United States,Baltimore,Maryland,21215,East
JC-15775,John Castell,Consumer,United States,Philadelphia,Pennsylvania,19143,East
JH-15910,Jonathan Howell,Consumer,United States,Atlanta,Georgia,30318,South
BF-11170,Ben Ferrer,Home Office,United States,Sacramento,California,95823,West
MC-17605,Matt Connell,Corporate,United States,Chicago,Illinois,60610,Central
MC-18100,Mick Crebagga,Consumer,United States,Houston,Texas,77041,Central
LW-16825,Laurel Workman,Corporate,United States,Phoenix,Arizona,85023,West
EB-13705,Ed Braxton,Corporate,United States,Houston,Texas,77095,Central
PS-18760,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,19140,East
GH-14425,Gary Hwang,Consumer,United States,Seattle,Washington,98105,West
LO-17170,Lori Olson,Corporate,United States,Peoria,Illinois,61604,Central
YS-21880,Yana Sorensen,Corporate,United States,Montgomery,Alabama,36116,South
DL-13495,Dionis Lloyd,Corporate,United States,Thousand Oaks,California,91360,West
AJ-10795,Anthony Johnson,Corporate,United States,Springfield,Virginia,22153,South
BC-11125,Becky Castell,Home Office,United States,El Cajon,California,92020,West
BP-11230,Benjamin Patterson,Consumer,United States,Los Angeles,California,90045,West
JO-15145,Jack O'Briant,Corporate,United States,Franklin,Wisconsin,53132,Central
PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,90008,West
SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,90004,West
MM-17920,Michael Moore,Consumer,United States,Chesapeake,Virginia,23320,South
CG-12520,Claire Gute,Consumer,United States,Dallas,Texas,75217,Central
TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,98105,West
BD-11320,Bill Donatelli,Consumer,United States,Minneapolis,Minnesota,55407,Central
SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South
VS-21820,Vivek Sundaresam,Consumer,United States,Naperville,Illinois,60540,Central
JE-16165,Justin Ellison,Corporate,United States,North Charleston,South Carolina,29406,South
VG-21790,Vivek Gonzalez,Consumer,United States,Seattle,Washington,98103,West
SH-20635,Stefanie Holloman,Corporate,United States,Sacramento,California,95823,West
JL-15235,Janet Lee,Consumer,United States,New York City,New York,10035,East
ST-20530,Shui Tom,Consumer,United States,Philadelphia,Pennsylvania,19140,East
TA-21385,Tom Ashbrook,Home Office,United States,Chicago,Illinois,60653,Central
GM-14680,Greg Matthias,Consumer,United States,New York City,New York,10011,East
ZC-21910,Zuschuss Carroll,Consumer,United States,Aurora,Illinois,60505,Central
AP-10720,Anne Pryor,Home Office,United States,New York City,New York,10011,East
AR-10570,Anemone Ratner,Consumer,United States,Columbus,Georgia,31907,South
JB-16000,Joy Bell-,Consumer,United States,Longview,Washington,98632,West
CY-12745,Craig Yedwab,Corporate,United States,Gilbert,Arizona,85234,West
RH-19600,Rob Haberlin,Consumer,United States,Hampton,Virginia,23666,South
DR-12940,Daniel Raglin,Home Office,United States,Normal,Illinois,61761,Central
DW-13195,David Wiener,Corporate,United States,Los Angeles,California,90045,West
JF-15490,Jeremy Farry,Consumer,United States,New York City,New York,10009,East
SP-20860,Sung Pak,Corporate,United States,Chicago,Illinois,60623,Central
KN-16390,Katherine Nockton,Corporate,United States,Springfield,Ohio,45503,East
DB-12910,Daniel Byrd,Home Office,United States,Salinas,California,93905,West
AP-10915,Arthur Prichep,Consumer,United States,Denver,Colorado,80219,West
EB-13750,Edward Becker,Corporate,United States,New York City,New York,10011,East
JE-15610,Jim Epp,Corporate,United States,San Diego,California,92105,West
AT-10735,Annie Thurman,Consumer,United States,New York City,New York,10009,East
SV-20365,Seth Vernon,Consumer,United States,Philadelphia,Pennsylvania,19134,East
NM-18445,Nathan Mautz,Home Office,United States,Concord,California,94521,West
WB-21850,William Brown,Consumer,United States,Anaheim,California,92804,West
JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205,South
KH-16330,Katharine Harms,Corporate,United States,Newark,Ohio,43055,East
LW-16990,Lindsay Williams,Corporate,United States,Henderson,Nevada,89015,West
SO-20335,Sean O'Donnell,Consumer,United States,Seattle,Washington,98105,West
MF-18250,Monica Federle,Corporate,United States,New York City,New York,10035,East
JM-16195,Justin MacKendrick,Consumer,United States,Newark,Delaware,19711,East
TT-21460,Tonja Turnell,Home Office,United States,Richmond,Indiana,47374,Central
SS-20875,Sung Shariari,Consumer,United States,Miami,Florida,33180,South
TG-21640,Trudy Glocke,Consumer,United States,Saint Charles,Missouri,63301,Central
HP-14815,Harold Pawlan,Home Office,United States,Virginia Beach,Virginia,23464,South
MH-17290,Marc Harrigan,Home Office,United States,Philadelphia,Pennsylvania,19140,East
SR-20425,Sharelle Roach,Home Office,United States,Tuscaloosa,Alabama,35401,South
AG-10330,Alex Grayson,Consumer,United States,Mesa,Arizona,85204,West
LH-16900,Lena Hernandez,Consumer,United States,Columbus,Georgia,31907,South
NP-18325,Naresj Patel,Consumer,United States,San Francisco,California,94122,West
JM-15250,Janet Martin,Consumer,United States,Baltimore,Maryland,21215,East
ED-13885,Emily Ducich,Home Office,United States,Houston,Texas,77095,Central
DW-13480,Dianna Wilson,Home Office,United States,San Diego,California,92024,West
PO-19180,Philisse Overcash,Home Office,United States,Seattle,Washington,98103,West
HF-14995,Herbert Flentye,Consumer,United States,Fort Lauderdale,Florida,33311,South
VB-21745,Victoria Brennan,Corporate,United States,Rochester,New York,14609,East
MG-17890,Michael Granlund,Home Office,United States,Saint Charles,Illinois,60174,Central
CM-12115,Chad McGuire,Consumer,United States,San Francisco,California,94109,West
RB-19360,Raymond Buch,Consumer,United States,San Francisco,California,94122,West
GB-14575,Giulietta Baptist,Consumer,United States,New York City,New York,10011,East
SC-20305,Sean Christensen,Consumer,United States,San Jose,California,95123,West
JF-15355,Jay Fein,Consumer,United States,Pasadena,California,91104,West
TP-21415,Tom Prescott,Consumer,United States,Philadelphia,Pennsylvania,19134,East
JS-15595,Jill Stevenson,Corporate,United States,Columbus,Ohio,43229,East
EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,Central
DK-12835,Damala Kotsonis,Corporate,United States,Houston,Texas,77095,Central
AG-10675,Anna Gayman,Consumer,United States,Concord,North Carolina,28027,South
AW-10930,Arthur Wiediger,Home Office,United States,Helena,Montana,59601,West
LC-17140,Logan Currie,Consumer,United States,Cleveland,Ohio,44105,East
BS-11365,Bill Shonely,Corporate,United States,Oklahoma City,Oklahoma,73120,Central
CB-12415,Christy Brittain,Consumer,United States,Los Angeles,California,90036,West
RD-19900,Ruben Dartt,Consumer,United States,Bellevue,Washington,98006,West
JK-15730,Joe Kamberova,Consumer,United States,Des Plaines,Illinois,60016,Central
DO-13645,Doug O'Connell,Consumer,United States,Boynton Beach,Florida,33437,South
MG-18145,Mike Gockenbach,Consumer,United States,Plano,Texas,75023,Central
LH-17155,Logan Haushalter,Consumer,United States,San Jose,California,95123,West
NB-18655,Nona Balk,Corporate,United States,New York City,New York,10011,East
MN-17935,Michael Nguyen,Consumer,United States,New York City,New York,10009,East
CS-11950,Carlos Soltero,Consumer,United States,New York City,New York,10024,East
SC-20050,Sample Company A,Home Office,United States,Burbank,California,91505,West
SP-20650,Stephanie Phelps,Corporate,United States,Chicago,Illinois,60623,Central
PR-18880,Patrick Ryan,Consumer,United States,Tampa,Florida,33614,South
JK-15625,Jim Karlsson,Consumer,United States,New York City,New York,10024,East
SM-20950,Suzanne McNair,Corporate,United States,New York City,New York,10035,East
SG-20470,Sheri Gordon,Consumer,United States,Atlanta,Georgia,30318,South
DV-13045,Darrin Van Huff,Corporate,United States,Jacksonville,Florida,32216,South
MZ-17335,Maria Zettner,Home Office,United States,Phoenix,Arizona,85023,West
AR-10345,Alex Russell,Corporate,United States,Philadelphia,Pennsylvania,19143,East
JF-15295,Jason Fortune-,Consumer,United States,Los Angeles,California,90036,West
DS-13180,David Smith,Corporate,United States,Philadelphia,Pennsylvania,19140,East
AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,Central
TT-21070,Ted Trevino,Consumer,United States,Chattanooga,Tennessee,37421,South
DB-12970,Darren Budd,Corporate,United States,New York City,New York,10024,East
TR-21325,Toby Ritter,Consumer,United States,Seattle,Washington,98103,West
CB-12535,Claudia Bergmann,Corporate,United States,Camarillo,California,93010,West
JG-15310,Jason Gross,Corporate,United States,Los Angeles,California,90032,West
JS-15880,John Stevenson,Consumer,United States,Toledo,Ohio,43615,East
MG-17890,Michael Granlund,Home Office,United States,Tigard,Oregon,97224,West
SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East
BS-11755,Bruce Stewart,Consumer,United States,Philadelphia,Pennsylvania,19143,East
LC-17140,Logan Currie,Consumer,United States,Houston,Texas,77070,Central
CP-12085,Cathy Prescott,Corporate,United States,Covington,Washington,98042,West
JL-15235,Janet Lee,Consumer,United States,Los Angeles,California,90049,West
RD-19810,Ross DeVincentis,Home Office,United States,Chicago,Illinois,60610,Central
MH-18025,Michelle Huthwaite,Consumer,United States,Knoxville,Tennessee,37918,South
SJ-20125,Sanjit Jacobs,Home Office,United States,Houston,Texas,77036,Central
LL-16840,Lauren Leatherbury,Consumer,United States,Waynesboro,Virginia,22980,South
TB-21190,Thomas Brumley,Home Office,United States,Los Angeles,California,90045,West
AA-10315,Alex Avila,Consumer,United States,New York City,New York,10011,East
ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,42420,South
EB-13705,Ed Braxton,Corporate,United States,Philadelphia,Pennsylvania,19140,East
PM-19135,Peter McVee,Home Office,United States,Dover,New Hampshire,3820,East
FA-14230,Frank Atkinson,Corporate,United States,Los Angeles,California,90032,West
CC-12475,Cindy Chapman,Consumer,United States,Houston,Texas,77070,Central
TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,92683,West
JL-15835,John Lee,Consumer,United States,Columbus,Ohio,43229,East
MD-17350,Maribeth Dona,Consumer,United States,Lancaster,Ohio,43130,East
CL-12565,Clay Ludtke,Consumer,United States,Gresham,Oregon,97030,West
RA-19885,Ruben Ausman,Corporate,United States,San Francisco,California,94109,West
LC-16885,Lena Creighton,Consumer,United States,Longmont,Colorado,80501,West
SW-20245,Scot Wooten,Consumer,United States,Greenville,North Carolina,27834,South
MV-17485,Mark Van Huff,Consumer,United States,Houston,Texas,77041,Central
BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,80219,West
EM-13825,Elizabeth Moffitt,Corporate,United States,Houston,Texas,77036,Central
AF-10885,Art Foster,Consumer,United States,Philadelphia,Pennsylvania,19134,East
DL-12925,Daniel Lacy,Consumer,United States,Long Beach,New York,11561,East
BD-11605,Brian Dahlen,Consumer,United States,Lancaster,Pennsylvania,17602,East
RB-19570,Rob Beeghly,Consumer,United States,Chicago,Illinois,60610,Central
TB-21250,Tim Brockman,Consumer,United States,Seattle,Washington,98103,West
FH-14275,Frank Hawley,Corporate,United States,Newport News,Virginia,23602,South
PN-18775,Parhena Norris,Home Office,United States,Omaha,Nebraska,68104,Central
DM-13345,Denise Monton,Corporate,United States,New York City,New York,10024,East
MB-18085,Mick Brown,Consumer,United States,Roseville,California,95661,West
DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,19134,East
BS-11665,Brian Stugart,Consumer,United States,Chicago,Illinois,60623,Central
SC-20380,Shahid Collister,Consumer,United States,New York City,New York,10035,East
JM-15655,Jim Mitchum,Corporate,United States,Los Angeles,California,90032,West
RB-19435,Richard Bierner,Consumer,United States,Los Angeles,California,90004,West
NM-18445,Nathan Mautz,Home Office,United States,Detroit,Michigan,48234,Central
MP-17470,Mark Packer,Home Office,United States,Brownsville,Texas,78521,Central
KH-16360,Katherine Hughes,Consumer,United States,Louisville,Kentucky,40214,South
DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,19711,East
CA-11965,Carol Adams,Corporate,United States,Los Angeles,California,90036,West
FC-14335,Fred Chung,Corporate,United States,San Francisco,California,94110,West
DB-13120,David Bremer,Corporate,United States,Marion,Ohio,43302,East
JM-15865,John Murray,Consumer,United States,Las Vegas,Nevada,89115,West
PS-18970,Paul Stevenson,Home Office,United States,Los Angeles,California,90049,West
VS-21820,Vivek Sundaresam,Consumer,United States,Huntsville,Texas,77340,Central
NB-18580,Nicole Brennan,Corporate,United States,Bossier City,Louisiana,71111,South
MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,2149,East
KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,2908,East
BB-11545,Brenda Bowman,Corporate,United States,Jackson,Michigan,49201,Central
RS-19420,Ricardo Sperren,Corporate,United States,Suffolk,Virginia,23434,South
BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,1841,East
AA-10480,Andrew Allen,Consumer,United States,Detroit,Michigan,48234,Central
JM-15250,Janet Martin,Consumer,United States,Fayetteville,North Carolina,28314,South
AR-10345,Alex Russell,Corporate,United States,Austin,Texas,78745,Central
TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,98103,West
KH-16510,Keith Herrera,Consumer,United States,Arlington,Virginia,22204,South
AB-10600,Ann Blume,Corporate,United States,Jacksonville,North Carolina,28540,South
SP-20620,Stefania Perrino,Corporate,United States,Buffalo,New York,14215,East
BB-11545,Brenda Bowman,Corporate,United States,Columbia,Maryland,21044,East
ER-13855,Elpida Rittenbach,Corporate,United States,Charlotte,North Carolina,28205,South
LW-17215,Luke Weiss,Consumer,United States,Chicago,Illinois,60653,Central
HR-14830,Harold Ryan,Corporate,United States,New York City,New York,10035,East
MS-17710,Maurice Satty,Consumer,United States,Fresno,California,93727,West
DK-13090,Dave Kipp,Consumer,United States,Clinton,Maryland,20735,East
MG-17680,Maureen Gastineau,Home Office,United States,Los Angeles,California,90049,West
PW-19030,Pauline Webber,Corporate,United States,Los Angeles,California,90036,West
PW-19030,Pauline Webber,Corporate,United States,Rome,New York,13440,East
BW-11110,Bart Watters,Corporate,United States,San Diego,California,92105,West
EB-14110,Eugene Barchas,Consumer,United States,Los Angeles,California,90045,West
SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98103,West
CV-12295,Christina VanderZanden,Consumer,United States,Des Moines,Iowa,50315,Central
GM-14500,Gene McClure,Consumer,United States,Pharr,Texas,78577,Central
DW-13540,Don Weiss,Consumer,United States,Houston,Texas,77070,Central
TG-21310,Toby Gnade,Consumer,United States,Mesa,Arizona,85204,West
DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,92630,West
DR-12940,Daniel Raglin,Home Office,United States,Aurora,Illinois,60505,Central
JS-15685,Jim Sink,Corporate,United States,Philadelphia,Pennsylvania,19140,East
LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229,West
TS-21655,Trudy Schmidt,Consumer,United States,Fayetteville,Arkansas,72701,South
DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109,South
RD-19720,Roger Demir,Consumer,United States,Morgan Hill,California,95037,West
RB-19570,Rob Beeghly,Consumer,United States,Saint Charles,Illinois,60174,Central
PO-19195,Phillina Ober,Home Office,United States,Philadelphia,Pennsylvania,19140,East
KH-16330,Katharine Harms,Corporate,United States,New York City,New York,10035,East
EM-14200,Evan Minnotte,Home Office,United States,Dallas,Texas,75217,Central
MC-17425,Mark Cousins,Corporate,United States,Portland,Oregon,97206,West
DS-13180,David Smith,Corporate,United States,San Diego,California,92037,West
SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,79907,Central
GG-14650,Greg Guthrie,Corporate,United States,Chico,California,95928,West
CC-12610,Corey Catlett,Corporate,United States,Denver,Colorado,80219,West
SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19134,East
SF-20065,Sandra Flanagan,Consumer,United States,Clifton,New Jersey,7011,East
MM-18055,Michelle Moray,Consumer,United States,Aurora,Colorado,80013,West
CR-12580,Clay Rozendal,Home Office,United States,San Diego,California,92037,West
BS-11365,Bill Shonely,Corporate,United States,Seattle,Washington,98105,West
AA-10645,Anna Andreadi,Consumer,United States,Lowell,Massachusetts,1852,East
AA-10645,Anna Andreadi,Consumer,United States,Oklahoma City,Oklahoma,73120,Central
TB-21625,Trudy Brown,Consumer,United States,New York City,New York,10009,East
NF-18595,Nicole Fjeld,Home Office,United States,Lancaster,Ohio,43130,East
HM-14860,Harry Marie,Corporate,United States,Dallas,Texas,75217,Central
DM-13525,Don Miller,Corporate,United States,New York City,New York,10035,East
NM-18520,Neoma Murray,Consumer,United States,Amarillo,Texas,79109,Central
JC-15775,John Castell,Consumer,United States,Los Angeles,California,90032,West
CM-11815,Candace McMahon,Corporate,United States,Seattle,Washington,98115,West
PV-18985,Paul Van Hugh,Home Office,United States,Cambridge,Massachusetts,2138,East
CM-12715,Craig Molinari,Corporate,United States,Philadelphia,Pennsylvania,19140,East
CB-12025,Cassandra Brandow,Consumer,United States,Los Angeles,California,90049,West
NS-18640,Noel Staavos,Corporate,United States,San Francisco,California,94109,West
JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central
RF-19345,Randy Ferguson,Corporate,United States,East Point,Georgia,30344,South
LC-16960,Lindsay Castell,Home Office,United States,Arlington,Virginia,22204,South
DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98115,West
CR-12820,Cyra Reiten,Home Office,United States,Houston,Texas,77041,Central
EG-13900,Emily Grady,Consumer,United States,Philadelphia,Pennsylvania,19140,East
RD-19930,Russell D'Ascenzo,Consumer,United States,Chicago,Illinois,60623,Central
JM-15865,John Murray,Consumer,United States,San Angelo,Texas,76903,Central
RW-19540,Rick Wilson,Corporate,United States,Los Angeles,California,90049,West
EB-13930,Eric Barreto,Consumer,United States,Chicago,Illinois,60653,Central
JA-15970,Joseph Airdo,Consumer,United States,Modesto,California,95351,West
DP-13000,Darren Powers,Consumer,United States,Chicago,Illinois,60610,Central
GH-14485,Gene Hale,Corporate,United States,Dallas,Texas,75081,Central
CS-12490,Cindy Schnelling,Corporate,United States,Lakeland,Florida,33801,South
BF-11215,Benjamin Farhat,Home Office,United States,New York City,New York,10035,East
AZ-10750,Annie Zypern,Consumer,United States,San Diego,California,92037,West
CA-11965,Carol Adams,Corporate,United States,Rapid City,South Dakota,57701,Central
MS-17830,Melanie Seite,Consumer,United States,Baltimore,Maryland,21215,East
JD-15790,John Dryer,Consumer,United States,Belleville,New Jersey,7109,East
LT-17110,Liz Thompson,Consumer,United States,San Diego,California,92105,West
AH-10690,Anna Hberlin,Corporate,United States,San Francisco,California,94122,West
AB-10060,Adam Bellavance,Home Office,United States,Seattle,Washington,98105,West
DK-12985,Darren Koutras,Consumer,United States,Springfield,Oregon,97477,West
SS-20410,Shahid Shariari,Consumer,United States,Philadelphia,Pennsylvania,19120,East
BM-11575,Brendan Murry,Corporate,United States,Chicago,Illinois,60653,Central
AG-10900,Arthur Gainer,Consumer,United States,Chicago,Illinois,60623,Central
CC-12370,Christopher Conant,Consumer,United States,New York City,New York,10011,East
LR-16915,Lena Radford,Consumer,United States,Durham,North Carolina,27707,South
KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,10024,East
SA-20830,Sue Ann Reed,Consumer,United States,Daytona Beach,Florida,32114,South
MC-17845,Michael Chen,Consumer,United States,Dallas,Texas,75220,Central
RD-19930,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,75217,Central
BC-11125,Becky Castell,Home Office,United States,Troy,New York,12180,East
PF-19165,Philip Fox,Consumer,United States,Sandy Springs,Georgia,30328,South
CJ-12010,Caroline Jumper,Consumer,United States,Jacksonville,Florida,32216,South
PT-19090,Pete Takahito,Consumer,United States,Jacksonville,Florida,32216,South
BW-11200,Ben Wallace,Consumer,United States,San Francisco,California,94122,West
MS-17365,Maribeth Schnelling,Consumer,United States,Chicago,Illinois,60653,Central
LP-17095,Liz Preis,Consumer,United States,Aurora,Illinois,60505,Central
JE-15715,Joe Elijah,Consumer,United States,New York City,New York,10009,East
MY-18295,Muhammed Yedwab,Corporate,United States,El Cajon,California,92020,West
MC-17605,Matt Connell,Corporate,United States,Jacksonville,North Carolina,28540,South
SZ-20035,Sam Zeldin,Home Office,United States,Saint Charles,Illinois,60174,Central
RS-19765,Roland Schwarz,Corporate,United States,Charlotte,North Carolina,28205,South
GZ-14545,George Zrebassa,Corporate,United States,Los Angeles,California,90036,West
BG-11740,Bruce Geld,Consumer,United States,Bakersfield,California,93309,West
GW-14605,Giulietta Weimer,Consumer,United States,Houston,Texas,77036,Central
BD-11500,Bradley Drucker,Consumer,United States,Columbus,Georgia,31907,South
PV-18985,Paul Van Hugh,Home Office,United States,League City,Texas,77573,Central
PS-18760,Pamela Stobb,Consumer,United States,Andover,Massachusetts,1810,East
YS-21880,Yana Sorensen,Corporate,United States,Hesperia,California,92345,West
GM-14440,Gary McGarr,Consumer,United States,Knoxville,Tennessee,37918,South
JW-15220,Jane Waco,Corporate,United States,Lawrence,Massachusetts,1841,East
BO-11350,Bill Overfelt,Corporate,United States,Philadelphia,Pennsylvania,19134,East
XP-21865,Xylona Preis,Consumer,United States,Athens,Georgia,30605,South
TS-21655,Trudy Schmidt,Consumer,United States,El Paso,Texas,79907,Central
SV-20365,Seth Vernon,Consumer,United States,Los Angeles,California,90049,West
MG-17890,Michael Granlund,Home Office,United States,Fresno,California,93727,West
SC-20680,Steve Carroll,Home Office,United States,Seattle,Washington,98105,West
MH-17440,Mark Haberlin,Corporate,United States,Houston,Texas,77036,Central
JB-16045,Julia Barnett,Home Office,United States,Danbury,Connecticut,6810,East
EJ-14155,Eva Jacobs,Consumer,United States,Franklin,Massachusetts,2038,East
SR-20425,Sharelle Roach,Home Office,United States,Springfield,Ohio,45503,East
BD-11635,Brian Derr,Consumer,United States,New York City,New York,10009,East
HE-14800,Harold Engle,Corporate,United States,Newark,Delaware,19711,East
ON-18715,Odella Nelson,Corporate,United States,Burlington,North Carolina,27217,South
MD-17350,Maribeth Dona,Consumer,United States,Dallas,Texas,75217,Central
LB-16795,Laurel Beltran,Home Office,United States,Seattle,Washington,98105,West
